country,t,onset2COWCS,milexp_pergdpSIPRI,oilreserves,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,treat_agri,treat_mine,treat_fuel,treat_metal,iv_transport,iv_agri,iv_mine,iv_fuel,iv_metal
CYM,1994,0.0,,0.0,7.0,,,,,,,0.0,,,0.0029202104,,-0.0015165073278585,-0.0108019104508413,0.0003819796196789,-0.0037984616952227,0.0005596787503854,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
CYP,1994,0.0,2.7,0.0,7.0,0.01,0.021972246,0.00093900005,0.003962,0.003962,0.01,0.0,,,0.0056658983,,-0.0002818951021258,0.0024782942991377,0.0021658214290987,-0.0007477692049895,-0.0004324753087172,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
CZE,1994,0.0,2.3,,7.0,0.01,,0.003222,0.006591,0.003233,,0.0,3.6135316e-06,3.6135316e-06,0.0005501956,0.00022723526,-0.0044582528259675,0.0003457694578309,-0.0029714098431126,-0.005875785206702,-0.0027473355116243,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
DEU,1994,0.0,1.7,0.6698468,7.0,0.01,0.0069314716,0.001682,0.0065710004,0.0016419999,0.0,0.0,3.4682453e-05,3.4686178e-05,0.0005501956,-0.0017622225,0.0025458522128168,0.0017534753470274,0.0053545148842006,0.0085514221264884,0.0042782272180282,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
DJI,1994,0.0,5.3,0.0,7.0,0.0015,0.013609766,0.007962,0.000435,0.0065579996,0.0,0.0,0.00023348257,0.00023348443,0.0020748675,-0.030230714,-0.000310619557707,-0.0196573965250164,-0.0018254603751657,-0.0023701123364862,-0.0005831716473181,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
DNK,1994,0.0,1.8,1.5693451,7.0,0.01,-0.095670156,0.000819,0.002333,0.0010490001,0.0,0.0,3.3132732e-05,3.3129007e-05,0.0005501956,0.030318782,0.0044710929310687,0.001716708182359,0.0088432058753831,0.0012612456653696,0.0022108769157527,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
DOM,1994,0.0,0.6,0.0,7.0,0.0075,0.027972814,0.004294,0.003118,0.000395,0.0,0.0,0.0001668483,0.0001668483,0.0029202104,-0.001078764,-0.0010350928804546,-0.0014778025002421,0.0020827960248341,-0.0017816354608465,0.0015209970393019,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
DZA,1994,,3.1,13.194923,7.0,0.0015,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.00022229552,0.00022229366,0.0020748675,-0.049425326,0.0067537822366556,0.0030963148841307,0.0175950710730585,0.0077188336681214,0.0152418148559811,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
ECU,1994,0.0,1.6,5.1729937,7.0,0.0095,0.03637586,0.0065499996,0.001417,0.001308,0.0,0.0,0.00023798645,0.00023798645,0.0029202104,0.0021579247,-0.0004335297255802,0.000335352780663,0.0011904018288054,-0.0023614930106482,-0.0009808497377977,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
EGY,1994,0.0,4.2,5.309676,7.0,0.002,0.0,0.0018359999,0.001979,0.000237,0.0,0.0,0.00021332502,0.0002133213,0.0020748675,-0.007252384,0.0024014626284091,-0.0007009135396993,-0.0001460866401786,-0.0003893122671851,0.000323238606422,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
ERI,1994,0.0,13.3,0.0,7.0,0.002,,0.0065240003,0.004253,0.00653,,0.0,,,0.0020748675,,0.0002531719796107,-0.008229799158267,-0.0052585639445179,-0.0071089885435217,-0.0018472734517533,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
ESP,1994,0.0,1.5,,7.0,0.01,0.030726934,0.004165,0.004514,0.004132,0.0,0.0,1.5981495e-05,1.5981495e-05,0.0005501956,-0.0046790782,0.0082779754897206,0.0036688710764489,0.0253241576090874,0.0061507337440762,0.0077202010184319,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
EST,1994,0.0,1.0,0.0,7.0,0.008,,0.0050620004,0.004985,0.004944,0.0,0.0,-0.00016148388,-0.00016148388,0.0005501956,-0.03700939,0.0124195182218247,0.0115032770467301,0.0212410582528057,-0.0315199798723241,0.0221043105127637,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
ETH,1994,0.0,2.4,,7.0,0.0055,0.042541932,0.007235,0.006249,0.008072999,0.0,0.0,,,0.0020748675,,0.1882729659264222,1.2096711590027442,2.9194909215629194,2.511292902966969,0.278974498367478,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
FIN,1994,0.0,1.8,0.0,7.0,0.01,-0.017719569,0.001315,0.0025310002,0.001412,0.0,0.0,4.1767955e-05,4.176423e-05,0.0005501956,0.006565297,0.0016161740933063,0.003591428611891,0.0045880722685896,-0.0024079656041079,0.0030166988797351,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
FJI,1994,0.0,1.8,0.0,7.0,0.0075,-0.0091629075,0.005479,0.005682,0.005479,0.01,0.0,,,0.0020814538,,0.0025128530272048,-0.0019441684834792,-0.0003742357900313,0.0001394697007927,-0.0002070154501209,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
GAB,1994,0.0,,2.432738,7.0,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,1.0,0.00026927143,0.0002692705,0.0020748675,0.0019072825,0.0310159136837177,0.0224602689354035,0.052930654751143,0.0208561147482939,0.0184831209226086,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
GBR,1994,0.0,3.3,16.835306,7.0,0.01,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,0.0,3.193319e-05,3.1936914e-05,0.0005501956,0.021816842,0.0019883152488518,0.0019016058600282,0.0063470753640224,0.0056156297325904,0.0030188800852448,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
GEO,1994,,,,7.0,0.007,0.041075896,0.004923,0.0065429998,0.004749,0.0,0.0,-0.00024461746,-0.00024461746,0.0056658983,-0.08307025,-0.0009855650024965,0.001975482546874,-0.0004866808712153,-0.0001429707771465,-0.0023112315263866,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
GHA,1994,0.0,0.7,,7.0,0.0045,-0.095670156,0.0067330003,0.007987,0.006731,0.01,0.0,0.00029092282,0.00029092282,0.0020748675,-0.0043734293,0.0306570051574787,0.0073107154445194,0.0236034958043574,0.0022422881473767,0.0041550110069927,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
GIN,1994,0.0,1.4,0.0,7.0,0.0025,0.011631508,0.007389,0.002649,0.007725,0.0,0.0,0.0003104508,0.00031044707,0.0020748675,-0.0047032014,0.000995736950366,0.0017191673593426,5.305299466192709e-05,-0.0013989136530306,-0.0009198225714781,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
GMB,1994,0.0,0.6,0.0,7.0,0.0015,-0.095670156,0.007864,0.00097000005,0.008076,0.01,0.0,0.00038336962,0.00038336962,0.0020748675,-0.012343494,0.0013488135777162,0.0015042511511421,7.93480492427695e-05,-0.0020240659072607,-0.0026920329081876,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
GRC,1994,0.0,4.3,,7.0,0.01,0.0308191,0.001576,0.00153,0.00029999999,0.0,0.0,4.5001507e-05,4.5001507e-05,0.0005501956,-0.013086307,0.0014413057603534,0.0016942713293449,0.0019473343046099,0.0012490867028859,0.0013555482019937,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
GRL,1994,0.0,,0.0,7.0,,,,0.004592,0.002188,0.0,0.0,,,-0.0013925731,,-0.0026875544066045,-0.0037790031763956,-0.0113514724180644,-0.0042236418423247,-0.007875389721368,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
GTM,1994,0.0,1.1,,7.0,0.0065,0.037400477,0.005122,0.003753,0.004586,0.0,0.0,0.00026527792,0.0002652742,0.0029202104,-0.0020902622,0.0019595135068702,-0.0018952240883384,0.0011247922859695,0.0001827251182221,-0.000952015121876,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
GUY,1994,0.0,1.0,0.0,7.0,0.008,0.008329091,0.006195,0.007875999,0.000688,0.01,0.0,,,0.0029202104,,-0.0015255121287985,-0.0015190600158709,-0.0014166723617174,-0.002488082999426,-0.0019400922125361,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
HKG,1994,0.0,,0.0,7.0,,-0.095670156,0.00062,0.004191,0.002128,0.01,0.0,0.00022126734,0.0002212748,0.0056658983,-0.015881788,0.001295789783089,0.0104211846303026,0.0024528044656359,-0.0035040961169678,-0.0018726756843389,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
HND,1994,0.0,,0.0,7.0,0.008,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.00029489398,0.00029489398,0.0029202104,-0.053613517,0.0270290251980977,0.0235606553481998,0.0302053338924444,0.0107724622081228,0.0186786569637369,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
HRV,1994,0.0,11.1,0.4101871,7.0,0.0035,,0.00369,0.004447,0.00076300005,,0.0,5.58421e-05,5.58421e-05,0.0005501956,0.025952056,-0.0106885527108448,-0.0103774875117645,-0.020803884281431,-0.0106859780770198,-0.0092700235856008,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
HTI,1994,0.0,,0.0,7.0,0.0085,0.027343675,0.00095,0.004704,,0.0,0.0,0.00020650029,0.00020649657,0.0029202104,-0.096087255,-0.003817104817241,-0.026502369913275,-0.0132362614650668,-0.0069019617425347,-0.0059010596690125,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
HUN,1994,0.0,2.1,0.5267438,7.0,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-1.579523e-05,-1.5791506e-05,0.0005501956,0.005657198,0.0050267790372962,0.0022759369766178,0.0107028863982668,-0.0020517547965386,0.0043997149895027,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
IDN,1994,0.0,1.6,12.135165,7.0,0.0015,0.023513753,0.007351,0.00234,0.0076800003,0.0,1.0,0.00016535074,0.00016534701,0.0056658983,0.03206805,0.0005196823636467,0.0002576717805063,0.0078988156716789,0.0012429721673443,0.0023946221183211,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
IND,1994,0.0,2.8,6.6139693,7.0,0.009,0.025572272,0.0041819997,0.0032600001,0.008069,0.01,0.0,0.00018176436,0.00018177554,0.0056658983,0.034494705,0.0001470767986075,0.0002308741808627,-0.0031770204444747,0.0031507893367994,0.0002887286342415,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
IRL,1994,0.0,1.2,0.0,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,4.7929585e-05,4.7929585e-05,0.0005501956,0.022635072,0.0161553845973528,0.0072391364204779,0.0240503228107001,0.0163046253565836,0.0145617576989505,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
IRN,1994,0.0,2.4,84.08944,7.0,0.002,0.0364545,0.0066839997,0.0011519999,0.0074620005,0.0,1.0,4.9844384e-06,4.980713e-06,0.0056658983,-0.0059999973,-0.0013800698168605,-0.0006272961069939,-0.0085272097268948,-0.0015482506990155,-0.0012129252752697,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
IRQ,1994,0.0,,78.47864,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.0003022626,0.00030226633,0.0056658983,-0.08517425,7.453213141270319e-05,0.0006602835742022,-0.0007856372965082,0.0001205399526969,0.0035319304338174,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
ISL,1994,0.0,0.0,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.0005501956,,0.0048034559382967,0.0007416060675921,0.0128032907194227,0.007556012725655,0.0080931270833533,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
ISR,1994,0.0,9.9,,7.0,0.0095,0.005306283,0.003436,0.0034689999,0.005525,0.01,0.0,0.00034819543,0.00034819543,0.0056658983,0.015651073,4.201952871597803e-05,-0.0002767665556069,0.0026640528389507,-0.003437224542031,0.0015211268619009,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
ITA,1994,0.0,1.9,1.150715,7.0,0.01,0.031000923,0.001145,0.0030270002,0.001147,0.0,0.0,2.6747584e-05,2.6743859e-05,0.0005501956,-0.006284239,0.0023860274980531,0.0013431819053625,0.0083315436265687,0.0067971766929965,0.0036499931062016,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
JAM,1994,0.0,0.5,0.0,7.0,0.0095,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,0.00012139231,0.00012139231,0.0029202104,-0.012971595,0.0139501279323065,0.0185735877894184,0.0136239235232827,0.0050068186157075,0.0090027324298158,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
JOR,1994,0.0,6.7,,7.0,0.004,0.026532419,0.005926,0.00065899995,0.000396,0.0,0.0,0.0002426207,0.00024262443,0.0056658983,0.00045183674,0.0130021200603006,-0.0030493363265302,0.0033548907322435,0.007620257645769,-0.0044714725814971,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
JPN,1994,0.0,1.0,,7.0,0.01,0.026878474,0.000119000004,0.005406,0.000178,0.0,0.0,2.771616e-05,2.771616e-05,0.0056658983,-0.026262835,0.0002718623630615,0.0003970251228965,0.001394481340757,0.0008060802604649,3.851979821302767e-05,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
KAZ,1994,0.0,0.8,17.42744,7.0,0.0035,,0.006171,0.005898,0.0066210004,0.0,0.0,-0.00016514957,-0.0001651533,0.0056658983,-0.13766299,0.0007925485054938,0.0007852493480402,0.0007048160652281,0.0019606707555717,0.0023780596187701,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
KEN,1994,0.0,1.6,0.0,7.0,0.0025,0.03269569,0.008588,0.0077649998,0.0088599995,0.01,0.0,0.00024372339,0.00024372712,0.0020748675,-0.007631436,-0.0024397050072088,-0.0013811175691418,-0.0076461858658976,-0.01509897559209,-0.003949132061076,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
KGZ,1994,0.0,2.6,,7.0,0.0035,,0.0067519997,0.00447,0.005949,0.0,0.0,-8.955598e-06,-8.951873e-06,0.0056658983,-0.19082913,0.0023965540791959,0.038194073763067,0.0086471158108331,-0.0003041807590695,-0.0025389259137891,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
KHM,1994,,3.8,0.0,7.0,0.0055,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.00033021718,0.0003302209,0.0056658983,-0.026412377,0.0197151954200357,0.009041160844246,0.0302058259165281,0.0134588556729758,0.0112792809684591,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
KOR,1994,0.0,3.0,0.0,7.0,0.008,0.021860512,2.0000001e-05,0.0066039995,2.1e-05,0.0,0.0,9.252876e-05,9.252876e-05,0.0056658983,0.031987768,0.0004407086935663,0.0047457782988822,0.0030385780379579,0.0110389445193604,0.0113001406156843,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
KWT,1994,0.0,13.3,75.940384,7.0,0.0015,-0.095670156,0.0066039995,0.006745,0.003444,0.0,1.0,0.00044587255,0.00044586882,0.0056658983,0.044288836,0.0006295370530901,0.0006419615077274,0.0023715890978385,0.0033771714355556,0.0064262913209379,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
LAO,1994,0.0,,0.0,7.0,0.0015,0.03577948,0.005139,0.005453,0.0063819997,0.0,0.0,0.0002811104,0.00028111413,0.0056658983,0.015066827,0.0085388080517142,-0.0061880806393594,-0.0020914625388896,0.0001869552315186,0.0012149336606656,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
LBN,1994,0.0,7.0,0.0,7.0,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.0001167804,0.000116776675,0.0056658983,0.05360071,-0.0010750748537977,-0.0040812665964831,-0.0058902445279892,-0.0005896852505279,-0.0022504026895129,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
LBR,1994,,29.7,0.0,7.0,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,-7.785857e-05,-7.786229e-05,0.0020748675,0.032146122,0.0153288248685283,-0.011777129456026,0.0168143533262779,0.0366753062329074,0.0050922237510973,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
LBY,1994,0.0,,31.082329,7.0,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.00024135411,0.0002413569,0.0020748675,-0.06498296,0.0018121213811697,0.001550611449352,0.0042259893089502,0.0025192556854369,0.0077984262725236,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
LIE,1994,0.0,,,7.0,,,0.0057260003,0.003343,0.002246,,0.0,,,0.0005501956,,-0.0009502147569571,-0.0058073199831359,-0.0010073430954989,-0.0008247876277755,-0.0005504944908996,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
LKA,1994,0.0,3.4,0.0,7.0,0.0075,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,0.0001379028,0.0001379028,0.0056658983,0.023754613,-0.00044868887775,0.0001101057953023,0.0029852921062127,5.834936499518606e-05,-0.002577750938193,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
LSO,1994,0.0,3.1,0.0,7.0,0.009,0.044091552,0.0025499999,0.0072109997,0.002543,0.01,0.0,0.00021058321,0.00021059066,0.0020748675,-0.056396022,-0.0051042841167495,-0.0526528405795107,-0.0242211288488599,-0.0105973163107727,-0.0130259972882499,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
LTU,1994,0.0,0.4,,7.0,0.01,,0.0032229999,0.004141,0.003219,0.0,0.0,-2.5428832e-05,-2.5425106e-05,0.0005501956,-0.11504714,-0.0218762205714293,-0.0115730455972809,-0.0218045639929514,-0.0664948701833657,-0.0194449376453049,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
LUX,1994,0.0,0.8,0.0,7.0,,-0.095670156,0.005302,0.000911,0.00644,0.0,0.0,,,0.0005501956,,-0.0005988627715693,-0.0212585781149577,0.00189107010908,-0.0015386057297167,-0.0028280190417014,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
LVA,1994,0.0,0.8,0.0,7.0,0.009,,0.005867,0.005556,0.005795,0.0,0.0,-0.00016575307,-0.00016574934,0.0005501956,0.009852426,-0.0356316433948805,-0.0276485508547797,-0.0084532963289231,-0.0294255850567808,-0.0232189258613235,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MAC,1994,0.0,,0.0,7.0,,,,0.0055110003,0.0025189999,0.0,0.0,,,0.0056658983,,-0.0033870526618261,-0.0217188277706016,-0.0025102150478124,-0.0012891453068744,-0.0032491826267401,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MAR,1994,0.0,4.5,,7.0,0.0015,0.0383298,0.0048410003,3.5e-05,0.004683,0.0,0.0,0.0002066791,0.0002066791,0.0020748675,0.065658145,-0.0007866551843441,-0.0003796112769549,-0.0024522641689326,-0.0015216688379566,-0.0019476230934439,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MCO,1994,0.0,,,7.0,,,0.006838,0.003047,0.007305,,0.0,,,0.0005501956,,0.0004144850090457,0.0056824105020766,0.0003329646435441,8.438537486129064e-05,0.0001962668539029,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MDA,1994,0.0,0.8,0.0,7.0,0.0085,-0.095670156,0.005535,0.005603,0.0055330005,0.0,0.0,-6.750226e-06,-6.7539513e-06,0.0005501956,-0.28624716,0.0375612283190616,0.020531070257322,0.0254065265557246,0.0196849412607517,0.0378671637614803,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MDG,1994,0.0,0.9,0.0,7.0,0.0095,0.034904286,0.008791001,0.005191,0.00020400001,0.0,0.0,0.0003029853,0.00030298159,0.0020748675,-0.02606757,0.0203705266810645,0.0192193394453028,0.0304506848381569,0.0119468228508184,0.0097585543347149,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MDV,1994,0.0,,0.0,7.0,,,,,,0.01,0.0,,,0.0056658983,,0.0020264383291556,-0.0723769016923124,-0.0121308001897816,-0.0086748972406654,0.0032670405586551,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MEX,1994,0.0,0.6,40.247345,7.0,0.007,0.03440418,0.0054180003,0.001796,0.001511,0.0,0.0,0.00017547607,0.00017547235,0.0029202104,0.0068258755,0.001842347763559,0.0037306287173345,0.0092578144551976,0.0098214955530429,0.0013840512510999,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MKD,1994,0.0,,0.0,7.0,0.008,,0.0050230003,0.005899,0.005021,,0.0,9.069592e-05,9.069592e-05,0.0005501956,-0.033113066,-0.0069858089403836,-0.0452656811246811,-0.0121886923868701,-0.0230406602604115,-0.0125181556264544,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MLI,1994,0.0,2.3,0.0,7.0,0.0085,-0.0091629075,0.006906,0.00182,0.008388001,0.0,0.0,0.00021028519,0.00021028519,0.0020748675,-0.01237724,0.017434843947936,0.0383796279718098,0.0211475680978393,0.0155894572072258,0.0095406405124542,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MLT,1994,0.0,1.0,0.0,7.0,,-0.095670156,0.000414,0.001223,0.000907,0.0,0.0,,,0.0005501956,,0.0017441521119799,-0.0014652090694409,0.0062486345366088,0.0077009672815323,0.0060366517646052,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MMR,1994,,3.5,,7.0,0.0015,0.035723455,0.0050620004,0.0019740001,0.005072,0.0,0.0,0.00014442205,0.00014441833,0.0056658983,0.021760799,0.0033183669679789,-0.0064571986048157,0.0020356182346724,-0.0008314354732798,0.0014551788622821,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MNG,1994,0.0,1.7,0.0,7.0,0.0095,0.035918176,0.003682,0.000799,0.003734,0.0,0.0,0.00017209351,0.00017209258,0.0056658983,-0.009552589,0.0031034746384179,0.0011836953011942,-0.0036454377944239,-0.0073252851663926,-0.0071959045564836,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MOZ,1994,0.0,3.3,0.0,7.0,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.0007660836,0.0007660799,0.0020748675,-0.016887436,0.0060664781638959,0.0057387853171907,0.0039448297295511,6.229455375812015e-05,0.0014345035567356,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MRT,1994,0.0,2.2,0.0,7.0,0.002,-0.095670156,0.0061500003,0.000149,0.0032600001,0.0,0.0,0.00029794872,0.00029795105,0.0020748675,-0.00407801,0.002752756850333,0.000824586034568,0.0006707324620182,-0.0009916077167683,-0.001131675040358,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MUS,1994,0.0,0.3,0.0,7.0,0.01,-0.095670156,0.004634,0.006385,0.004547,0.0,0.0,0.000114537776,0.000114537776,0.0020748675,-2.3066998e-05,0.0086768162948001,0.0524803556086275,0.0107050792888547,0.0065002719643962,0.0086833053585063,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MWI,1994,0.0,1.4,0.0,7.0,0.008,0.021747518,0.0067439997,0.008192,0.006023,0.01,0.0,-0.00017245859,-0.00017246231,0.0020748675,-0.10301625,0.0563314902828424,0.0650258497350136,0.0386926347456751,0.0229537029530444,0.030334317842929,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
MYS,1994,0.0,2.8,5.4479218,7.0,0.007,0.026878474,0.00588,0.006657,0.00597,0.01,0.0,0.00022836775,0.00022836402,0.0056658983,0.031420868,0.0078839963346325,0.0076106593103195,0.025223497813574,0.0091605495350216,0.0264970469343049,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
NAM,1994,0.0,1.8,0.0,7.0,0.008,0.023887627,0.006329,0.0066259997,0.007005,0.01,0.0,0.00026714802,0.00026715407,0.0020748675,0.026122237,0.0021105222045245,-0.0010235251504614,-0.0020602225890916,-0.0018404110272723,-0.0015267170892221,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
NCL,1994,0.0,,0.0,7.0,,,,0.0054619997,0.006633,0.0,0.0,,,0.0020814538,,0.0006190185371364,-0.0114782196293655,0.0012891680984622,0.0013619866827488,0.0009748942501306,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
NER,1994,0.0,1.2,0.0,7.0,0.009,0.007419373,0.006518,0.002013,0.006519,0.0,0.0,0.00032375008,0.00032374635,0.0020748675,0.008505566,0.0063847639776459,0.0464402768840422,0.0168257085864992,0.012742306279156,0.0153742176800324,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
NGA,1994,0.0,0.8,29.05391,7.0,0.0015,0.008754687,0.008505,0.007421,0.008503,0.01,1.0,0.00024779886,0.00024780259,0.0020748675,-0.04491733,0.0145506609862357,0.0024033650992727,-0.0023475115974816,0.013390110388372,0.0105841441183221,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
NIC,1994,0.0,1.2,0.0,7.0,0.008,0.022300145,0.004844,0.00429,0.000473,0.0,0.0,0.00029028952,0.00029028952,0.0029202104,0.005744851,0.0156889822865558,0.0305933405707426,0.0220911309350171,0.005863108971689,0.0081604604563783,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
NLD,1994,0.0,2.1,0.3480561,7.0,0.01,-0.095670156,0.001054,0.0072219996,0.005143,0.0,0.0,6.997585e-05,6.997213e-05,0.0005501956,-0.005646076,0.0053052372821427,0.0004972722626189,0.0093305914023575,0.0002980554133109,0.0057143961935638,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
NOR,1994,0.0,2.7,21.620108,7.0,0.01,0.033809945,0.00058600004,0.002048,0.000673,0.0,0.0,5.7063997e-05,5.705841e-05,0.0005501956,0.01794158,0.0035839788089208,0.0047009663174924,0.0060343112090276,0.0022344460934267,0.0073093849680027,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
NPL,1994,0.0,0.9,0.0,7.0,0.0075,0.043000028,0.006632,0.001417,0.0071670003,0.01,0.0,0.00028906018,0.00028906018,0.0056658983,0.036645442,0.0036059840389494,0.0029662375618162,0.0075361634933091,0.0019772072042922,0.0033915552489035,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
NZL,1994,0.0,1.5,,7.0,0.01,0.033428617,0.003969,0.00811,0.001657,0.01,0.0,0.00013758987,0.00013758615,0.0020814538,0.021274887,0.001063993218871,0.009507069716035,0.0014669290096215,-0.0009697788684815,0.0006219278248403,0.005275512743285555,0.009960688538853475,0.023562415601844234,0.014782073088385937
